Product_ID,Product_Name,Category,Supplier,Demand_Index,Current_Stock_Qty,Stock_After_Sales,Reorder_Level,Purchase_Price,Selling_Price,Discount_%,Revenue,Profit
P00287,Sports Shoes,Women,FashionKart Supplies,393,78,0,159,442,860,0,67080,32604
P00288,Sports Shoes,Men,FashionKart Supplies,203,87,30,94,412,590,25,25222.5,1738.5
P00289,Woolen Jacket,Women,Premium Textile Ltd,430,187,0,207,1080,1626,5,288858.9,86898.9
P00290,Kids Wear Set,Women,Premium Textile Ltd,93,116,79,71,973,1239,15,38966.55,2965.55
P00291,Sports Shoes,Men,Premium Textile Ltd,227,216,153,130,467,640,15,34272,4851
P00292,Kids Wear Set,Men,TexFab Traders,121,74,31,38,437,640,5,26144,7353
P00293,Ladies Top,Women,FashionKart Supplies,435,282,46,229,458,840,5,188328,80240
P00294,Leather Belt,Women,TexFab Traders,269,148,0,87,887,1093,20,129411.2,-1864.8
P00295,Woolen Jacket,Women,Global Cloth House,415,265,36,168,1013,1487,0,340523,108546
P00296,Sports Shoes,Men,TexFab Traders,207,288,233,113,1325,1647,10,81526.5,8651.5
P00297,Sports Shoes,Kids,TexFab Traders,74,150,135,62,1129,1382,25,15547.5,-1387.5
P00298,Formal Trousers,Kids,TexFab Traders,314,153,51,139,1142,1605,15,139153.5,22669.5
P00299,Kids Wear Set,Men,FashionKart Supplies,275,150,76,109,355,702,5,49350.6,23080.6
P00300,Cotton Shirt,Men,Premium Textile Ltd,229,53,0,120,537,950,10,45315,16854
P00301,Kids Wear Set,Kids,FashionKart Supplies,433,169,0,166,1061,1431,10,217655.1,38346.1
P00302,Silk Saree,Men,FashionKart Supplies,430,291,150,183,1135,1482,15,177617.7,17582.7
P00303,Sports Shoes,Women,TexFab Traders,197,143,38,30,1054,1281,10,121054.5,10384.5
P00304,Woolen Jacket,Women,TexFab Traders,352,162,82,212,1148,1549,15,105332,13492
P00305,Woolen Jacket,Men,Premium Textile Ltd,442,271,24,226,1338,1662,25,307885.5,-22600.5
P00306,Sports Shoes,Kids,Premium Textile Ltd,403,65,0,187,700,1127,25,54941.25,9441.25
P00307,Silk Saree,Kids,Global Cloth House,383,103,0,174,469,722,25,55774.5,7467.5
P00308,Sports Shoes,Women,FashionKart Supplies,132,129,63,32,483,1050,20,55440,23562
P00309,Sports Shoes,Women,Premium Textile Ltd,122,270,204,48,597,816,25,40392,990
P00310,Formal Trousers,Men,FashionKart Supplies,473,284,83,213,1019,1207,25,181955.25,-22863.75
P00311,Formal Trousers,Kids,TexFab Traders,492,241,134,190,267,842,5,85589.3,57020.3
P00312,Kids Wear Set,Men,Global Cloth House,135,139,100,45,1080,1611,25,47121.75,5001.75
P00313,Silk Saree,Kids,FashionKart Supplies,99,274,252,50,1499,1955,10,38709,5731
P00314,Cotton Shirt,Men,TexFab Traders,250,54,2,144,542,1072,15,47382.4,19198.4
P00315,Casual T-Shirt,Women,Premium Textile Ltd,64,166,149,55,605,936,20,12729.6,2444.6
P00316,Silk Saree,Women,FashionKart Supplies,206,198,102,83,547,674,15,54998.4,2486.4
P00317,Casual T-Shirt,Men,Premium Textile Ltd,391,213,41,237,1150,1610,0,276920,79120
P00318,Leather Belt,Kids,Global Cloth House,311,233,171,104,772,1139,25,52963.5,5099.5
P00319,Ladies Top,Kids,FashionKart Supplies,429,112,0,248,948,1387,0,155344,49168
P00320,Casual T-Shirt,Men,Global Cloth House,418,209,120,157,1091,1543,5,130460.65,33361.65
P00321,Sports Shoes,Men,TexFab Traders,482,211,39,211,581,913,0,157036,57104
P00322,Leather Belt,Men,TexFab Traders,90,36,0,53,382,522,20,15033.6,1281.6
P00323,Silk Saree,Kids,TexFab Traders,176,65,3,74,218,649,20,32190.4,18674.4
P00324,Formal Trousers,Men,FashionKart Supplies,494,259,0,182,302,877,5,215785.85,137567.85
P00325,Formal Trousers,Men,Premium Textile Ltd,223,177,128,126,1049,1294,5,60235.7,8834.7
P00326,Woolen Jacket,Women,TexFab Traders,176,101,58,66,611,1134,15,41447.7,15174.7
P00327,Cotton Shirt,Men,FashionKart Supplies,427,262,49,164,1158,1542,0,328446,81792
P00328,Ladies Top,Women,Premium Textile Ltd,380,285,113,163,1341,1641,0,282252,51600
P00329,Sports Shoes,Kids,FashionKart Supplies,204,136,52,81,586,1085,25,68355,19131
P00330,Leather Belt,Women,TexFab Traders,474,287,108,184,1185,1641,20,234991.2,22876.2
P00331,Cotton Shirt,Kids,Premium Textile Ltd,458,298,87,173,476,1013,10,192368.7,91932.7
P00332,Denim Jeans,Kids,TexFab Traders,424,92,0,202,1253,1540,15,120428,5152
P00333,Denim Jeans,Kids,Premium Textile Ltd,205,191,115,120,559,733,5,52922.6,10438.6
P00334,Kids Wear Set,Women,FashionKart Supplies,429,186,72,183,1132,1238,15,119962.2,-9085.8
P00335,Formal Trousers,Men,TexFab Traders,96,167,147,48,1113,1688,10,30384,8124
P00336,Cotton Shirt,Men,Global Cloth House,113,195,148,41,1254,1741,0,81827,22889
P00337,Denim Jeans,Men,Global Cloth House,425,86,0,224,1378,1907,25,123001.5,4493.5
P00338,Ladies Top,Kids,Global Cloth House,311,144,22,94,684,905,20,88328,4880
P00339,Formal Trousers,Women,FashionKart Supplies,406,54,0,236,985,1285,0,69390,16200
P00340,Woolen Jacket,Men,TexFab Traders,273,297,136,147,504,1000,5,152950,71806
P00341,Casual T-Shirt,Men,Premium Textile Ltd,392,61,0,247,961,1557,20,75981.6,17360.6
P00342,Formal Trousers,Kids,Premium Textile Ltd,373,111,16,212,682,1178,5,106314.5,41524.5
P00343,Woolen Jacket,Kids,TexFab Traders,322,118,0,103,364,950,20,89680,46728
P00344,Leather Belt,Men,TexFab Traders,150,183,146,48,1314,1530,5,53779.5,5161.5
P00345,Casual T-Shirt,Men,Premium Textile Ltd,189,265,171,50,675,779,0,73226,9776
P00346,Leather Belt,Men,Global Cloth House,61,89,54,46,865,1268,15,37723,7448
P00347,Woolen Jacket,Women,Premium Textile Ltd,232,269,171,112,606,1104,10,97372.8,37984.8
P00348,Kids Wear Set,Kids,Global Cloth House,228,238,138,130,971,1461,20,116880,19780
P00349,Silk Saree,Kids,TexFab Traders,377,135,0,194,1080,1404,10,170586,24786
P00350,Casual T-Shirt,Kids,Premium Textile Ltd,374,32,0,196,486,793,5,24107.2,8555.2
P00351,Casual T-Shirt,Men,Global Cloth House,220,73,18,89,325,701,15,32771.75,14896.75
P00352,Denim Jeans,Men,FashionKart Supplies,84,203,155,59,1386,1504,5,68582.4,2054.4
P00353,Leather Belt,Women,TexFab Traders,376,49,0,156,224,360,0,17640,6664
P00354,Formal Trousers,Men,FashionKart Supplies,185,207,114,38,746,1039,0,96627,27249
P00355,Denim Jeans,Women,Global Cloth House,433,279,189,179,1298,1752,10,141912,25092
P00356,Denim Jeans,Men,TexFab Traders,132,142,100,67,1135,1379,5,55022.1,7352.1
P00357,Ladies Top,Women,FashionKart Supplies,371,32,0,205,707,1096,10,31564.8,8940.8
P00358,Leather Belt,Kids,Global Cloth House,169,74,39,56,1454,1606,0,56210,5320
P00359,Cotton Shirt,Men,Global Cloth House,486,288,150,170,925,1055,0,145590,17940
P00360,Sports Shoes,Kids,FashionKart Supplies,495,93,0,159,859,1118,5,98775.3,18888.3
P00361,Denim Jeans,Women,FashionKart Supplies,102,41,0,59,1428,1586,5,61774.7,3226.7
P00362,Sports Shoes,Kids,Global Cloth House,339,267,157,128,1190,1530,5,159885,28985
P00363,Ladies Top,Women,FashionKart Supplies,263,228,127,129,589,1013,15,86966.05,27477.05
P00364,Kids Wear Set,Men,FashionKart Supplies,188,140,93,30,336,846,5,37773.9,21981.9
P00365,Woolen Jacket,Women,Premium Textile Ltd,356,160,0,232,823,978,15,133008,1328
P00366,Silk Saree,Men,TexFab Traders,235,237,154,108,831,1369,5,107945.65,38972.65
P00367,Sports Shoes,Men,TexFab Traders,284,32,0,112,722,1094,15,29756.8,6652.8
P00368,Kids Wear Set,Women,TexFab Traders,70,230,189,41,1112,1312,25,40344,-5248
P00369,Sports Shoes,Men,Premium Textile Ltd,352,165,0,227,1072,1551,0,255915,79035
P00370,Denim Jeans,Men,TexFab Traders,149,50,8,31,528,793,10,29975.4,7799.4
P00371,Casual T-Shirt,Women,TexFab Traders,149,128,62,52,361,853,15,47853.3,24027.3
P00372,Denim Jeans,Kids,FashionKart Supplies,375,168,0,177,1288,1743,20,234259.2,17875.2
P00373,Silk Saree,Men,TexFab Traders,98,137,97,39,252,425,25,12750,2670
P00374,Formal Trousers,Women,FashionKart Supplies,307,157,36,114,310,511,0,61831,24321
P00375,Casual T-Shirt,Men,Premium Textile Ltd,458,247,83,209,318,573,0,93972,41820
P00376,Leather Belt,Women,FashionKart Supplies,332,200,32,121,944,1205,20,161952,3360
P00377,Casual T-Shirt,Kids,FashionKart Supplies,273,172,37,112,718,1061,0,143235,46305
P00378,Formal Trousers,Men,Premium Textile Ltd,277,130,72,130,530,893,0,51794,21054
P00379,Sports Shoes,Men,FashionKart Supplies,94,233,181,33,688,944,5,46633.6,10857.6
P00380,Denim Jeans,Men,Premium Textile Ltd,173,237,137,33,592,810,20,64800,5600
P00381,Leather Belt,Women,Premium Textile Ltd,192,47,0,51,1313,1904,5,85013.6,23302.6
P00382,Kids Wear Set,Women,TexFab Traders,443,286,54,226,1291,1885,15,371722,72210
P00383,Cotton Shirt,Men,Premium Textile Ltd,101,121,72,53,758,1016,0,49784,12642
P00384,Denim Jeans,Women,TexFab Traders,419,24,0,233,658,1005,25,18090,2298
P00385,Cotton Shirt,Women,Global Cloth House,460,245,88,164,1345,1721,25,202647.75,-8517.25
P00386,Formal Trousers,Women,Global Cloth House,111,105,59,47,501,997,25,34396.5,11350.5
P00387,Silk Saree,Women,Global Cloth House,142,27,0,73,819,1079,0,29133,7020
P00388,Denim Jeans,Kids,Premium Textile Ltd,205,89,32,120,1475,1622,10,83208.6,-866.4
P00389,Ladies Top,Women,TexFab Traders,381,158,0,238,510,967,25,114589.5,34009.5
P00390,Denim Jeans,Women,Global Cloth House,309,127,0,108,1496,1702,10,194538.6,4546.6
P00391,Formal Trousers,Women,Global Cloth House,296,27,0,92,677,1128,15,25887.6,7608.6
P00392,Cotton Shirt,Kids,Premium Textile Ltd,130,206,151,49,292,477,15,22299.75,6239.75
P00393,Kids Wear Set,Men,Global Cloth House,85,120,72,57,1478,1748,20,67123.2,-3820.8
P00394,Leather Belt,Women,FashionKart Supplies,409,74,0,221,989,1189,10,79187.4,6001.4
P00395,Kids Wear Set,Men,Premium Textile Ltd,413,160,58,194,1488,2025,10,185895,34119
P00396,Denim Jeans,Kids,TexFab Traders,209,108,34,146,828,1021,10,67998.6,6726.6
P00397,Silk Saree,Men,Premium Textile Ltd,140,225,153,46,315,763,15,46695.6,24015.6
P00398,Formal Trousers,Kids,Global Cloth House,373,133,30,150,1489,1903,10,176408.1,23041.1
P00399,Kids Wear Set,Men,TexFab Traders,427,212,102,166,1215,1551,0,170610,36960
P00400,Woolen Jacket,Men,FashionKart Supplies,188,168,106,64,602,810,15,42687,5363
P00401,Sports Shoes,Kids,Premium Textile Ltd,376,173,38,189,661,892,5,114399,25164
P00402,Woolen Jacket,Kids,Global Cloth House,165,128,79,58,1370,1581,25,58101.75,-9028.25
P00403,Kids Wear Set,Kids,FashionKart Supplies,427,290,119,248,906,1372,10,211150.8,56224.8
P00404,Leather Belt,Kids,TexFab Traders,213,43,0,103,489,1029,0,44247,23220
P00405,Sports Shoes,Men,FashionKart Supplies,165,298,263,74,453,733,25,19241.25,3386.25
P00406,Kids Wear Set,Men,TexFab Traders,298,207,105,133,879,1369,25,104728.5,15070.5
P00407,Formal Trousers,Men,FashionKart Supplies,52,198,173,51,1043,1180,10,26550,475
P00408,Woolen Jacket,Kids,TexFab Traders,446,49,0,211,1335,1845,10,81364.5,15949.5
P00409,Kids Wear Set,Women,FashionKart Supplies,428,66,0,249,703,824,20,43507.2,-2890.8
P00410,Casual T-Shirt,Men,FashionKart Supplies,290,291,185,138,1137,1438,10,137185.2,16663.2
P00411,Denim Jeans,Kids,Global Cloth House,58,158,146,61,704,1076,15,10975.2,2527.2
P00412,Woolen Jacket,Kids,TexFab Traders,172,121,52,78,762,1153,0,79557,26979
P00413,Kids Wear Set,Kids,FashionKart Supplies,243,123,5,94,1421,1521,5,170504.1,2826.1
P00414,Sports Shoes,Men,Global Cloth House,362,100,0,183,676,848,20,67840,240
P00415,Casual T-Shirt,Women,FashionKart Supplies,357,264,176,152,760,935,20,65824,-1056
P00416,Sports Shoes,Men,TexFab Traders,320,119,6,111,568,1006,10,102310.2,38126.2
P00417,Woolen Jacket,Kids,FashionKart Supplies,127,289,242,63,927,1341,20,50421.6,6852.6
P00418,Silk Saree,Women,TexFab Traders,482,187,8,232,482,917,25,123107.25,36829.25
P00419,Leather Belt,Men,FashionKart Supplies,369,166,59,225,1312,1559,15,141791.05,1407.05
P00420,Sports Shoes,Women,FashionKart Supplies,71,26,0,43,650,863,10,20194.2,3294.2
P00421,Silk Saree,Women,FashionKart Supplies,377,143,0,246,1349,1501,10,193178.7,271.7
P00422,Formal Trousers,Kids,FashionKart Supplies,450,116,0,154,1045,1213,25,105531,-15689
P00423,Leather Belt,Kids,TexFab Traders,367,69,0,168,758,1024,15,60057.6,7755.6
P00424,Cotton Shirt,Men,FashionKart Supplies,231,98,0,93,327,736,20,57702.4,25656.4
P00425,Leather Belt,Men,FashionKart Supplies,387,221,142,206,401,517,5,38800.85,7121.85
P00426,Casual T-Shirt,Women,TexFab Traders,461,188,61,218,624,1156,10,132130.8,52882.8
P00427,Cotton Shirt,Kids,Premium Textile Ltd,436,285,114,247,407,508,15,73837.8,4240.8
P00428,Leather Belt,Women,Global Cloth House,71,173,142,72,418,674,25,15670.5,2712.5
P00429,Woolen Jacket,Kids,TexFab Traders,487,167,0,168,566,987,25,123621.75,29099.75
P00430,Formal Trousers,Women,Global Cloth House,372,153,0,228,272,852,25,97767,56151
P00431,Kids Wear Set,Kids,FashionKart Supplies,108,277,248,58,794,1047,0,30363,7337
P00432,Ladies Top,Men,Premium Textile Ltd,364,169,0,200,1090,1437,25,182139.75,-2070.25
P00433,Woolen Jacket,Women,Global Cloth House,74,87,65,36,1387,1569,0,34518,4004
P00434,Ladies Top,Men,TexFab Traders,95,125,81,61,375,640,0,28160,11660
P00435,Ladies Top,Women,Premium Textile Ltd,103,197,140,64,1350,1858,15,90020.1,13070.1
P00436,Woolen Jacket,Men,Premium Textile Ltd,122,267,213,57,576,716,5,36730.8,5626.8
P00437,Denim Jeans,Men,FashionKart Supplies,88,264,245,52,1270,1432,0,27208,3078
P00438,Kids Wear Set,Women,TexFab Traders,348,222,94,140,1384,1814,5,220582.4,43430.4
P00439,Sports Shoes,Women,Global Cloth House,87,146,112,48,518,694,25,17697,85
P00440,Silk Saree,Women,Global Cloth House,370,110,26,157,689,997,0,83748,25872
P00441,Casual T-Shirt,Kids,TexFab Traders,344,201,41,116,767,1053,20,134784,12064
P00442,Denim Jeans,Men,Global Cloth House,412,142,0,209,879,1398,5,188590.2,63772.2
P00443,Formal Trousers,Kids,FashionKart Supplies,67,82,48,51,1408,1712,15,49476.8,1604.8
P00444,Casual T-Shirt,Kids,TexFab Traders,412,107,0,217,1352,1762,10,169680.6,25016.6
P00445,Casual T-Shirt,Women,TexFab Traders,434,121,15,187,1124,1356,0,143736,24592
P00446,Ladies Top,Men,Global Cloth House,158,103,65,48,268,496,15,16020.8,5836.8
P00447,Leather Belt,Women,Premium Textile Ltd,202,296,228,140,251,694,0,47192,30124
P00448,Sports Shoes,Women,FashionKart Supplies,104,55,20,75,513,907,0,31745,13790
P00449,Cotton Shirt,Men,TexFab Traders,186,25,0,74,861,1385,25,25968.75,4443.75
P00450,Formal Trousers,Women,Premium Textile Ltd,125,233,200,38,852,1111,25,27497.25,-618.75
P00451,Woolen Jacket,Kids,FashionKart Supplies,456,64,0,166,796,1345,20,68864,17920
P00452,Casual T-Shirt,Women,Global Cloth House,199,265,198,62,837,1171,5,74534.15,18455.15
P00453,Silk Saree,Women,Global Cloth House,187,134,88,65,1457,1584,10,65577.6,-1444.4
P00454,Sports Shoes,Kids,Premium Textile Ltd,295,146,48,98,611,862,10,76028.4,16150.4
P00455,Kids Wear Set,Kids,TexFab Traders,495,38,0,216,374,963,0,36594,22382
P00456,Denim Jeans,Women,Premium Textile Ltd,190,265,180,30,438,742,0,63070,25840
P00457,Formal Trousers,Men,TexFab Traders,344,147,8,105,1492,1916,5,253007.8,45619.8
P00458,Cotton Shirt,Kids,Premium Textile Ltd,363,122,0,202,728,998,0,121756,32940
P00459,Silk Saree,Kids,TexFab Traders,166,163,82,54,1296,1515,0,122715,17739
P00460,Kids Wear Set,Women,FashionKart Supplies,474,137,0,220,538,784,5,102037.6,28331.6
P00461,Kids Wear Set,Men,Premium Textile Ltd,436,158,0,202,256,587,5,88108.7,47660.7
P00462,Silk Saree,Women,FashionKart Supplies,185,41,0,35,384,843,15,29378.55,13634.55
P00463,Woolen Jacket,Men,TexFab Traders,222,101,12,145,534,653,20,46493.6,-1032.4
P00464,Ladies Top,Men,Premium Textile Ltd,388,22,0,203,239,397,25,6550.5,1292.5
P00465,Woolen Jacket,Kids,FashionKart Supplies,421,141,0,244,1458,1943,25,205472.25,-105.75
P00466,Cotton Shirt,Men,FashionKart Supplies,208,143,93,140,1271,1779,15,75607.5,12057.5
P00467,Leather Belt,Men,Global Cloth House,363,228,58,248,243,371,10,56763,15453
P00468,Sports Shoes,Men,Premium Textile Ltd,269,234,134,82,1057,1448,5,137560,31860
P00469,Formal Trousers,Men,Global Cloth House,111,189,136,42,727,834,10,39781.8,1250.8
P00470,Kids Wear Set,Men,Premium Textile Ltd,435,113,0,243,499,993,0,112209,55822
P00471,Ladies Top,Women,Global Cloth House,445,298,39,167,583,744,25,144522,-6475
P00472,Kids Wear Set,Kids,Premium Textile Ltd,215,241,171,140,884,1463,15,87048.5,25168.5
P00473,Formal Trousers,Women,Global Cloth House,318,297,130,132,587,1166,25,146041.5,48012.5
P00474,Leather Belt,Women,TexFab Traders,389,223,78,182,968,1232,25,133980,-6380
P00475,Casual T-Shirt,Men,TexFab Traders,145,182,121,44,1343,1744,5,101064.8,19141.8
P00476,Casual T-Shirt,Men,FashionKart Supplies,415,206,51,178,276,605,5,89086.25,46306.25
P00477,Denim Jeans,Kids,TexFab Traders,231,275,221,117,1499,1738,10,84466.8,3520.8
P00478,Ladies Top,Kids,TexFab Traders,396,182,97,244,452,820,0,69700,31280
P00479,Silk Saree,Kids,Premium Textile Ltd,454,105,12,187,1119,1332,0,123876,19809
P00480,Woolen Jacket,Kids,Premium Textile Ltd,305,254,125,137,1431,1727,20,178226.4,-6372.6
P00481,Ladies Top,Kids,TexFab Traders,117,80,22,58,882,1431,5,78848.1,27692.1
P00482,Kids Wear Set,Kids,Premium Textile Ltd,457,158,5,247,1414,1828,20,223747.2,7405.2
P00483,Silk Saree,Men,FashionKart Supplies,99,265,227,78,1237,1539,10,52633.8,5627.8
P00484,Denim Jeans,Kids,Premium Textile Ltd,231,229,125,100,770,1214,0,126256,46176
P00485,Casual T-Shirt,Women,Global Cloth House,388,83,0,220,815,1374,25,85531.5,17886.5
P00486,Casual T-Shirt,Women,Premium Textile Ltd,258,112,43,125,633,844,0,58236,14559
P00487,Sports Shoes,Kids,Premium Textile Ltd,256,287,154,119,1445,1710,10,204687,12502
P00488,Leather Belt,Women,Global Cloth House,62,249,214,31,1075,1598,10,50337,12712
P00489,Casual T-Shirt,Men,FashionKart Supplies,463,228,0,233,1367,1896,25,324216,12540
P00490,Sports Shoes,Men,Premium Textile Ltd,288,174,25,132,1479,1651,10,221399.1,1028.1
P00491,Silk Saree,Men,Global Cloth House,288,242,131,136,806,1278,25,106393.5,16927.5
P00492,Woolen Jacket,Kids,TexFab Traders,168,287,209,78,1009,1458,20,90979.2,12277.2
P00493,Silk Saree,Women,Premium Textile Ltd,147,90,51,73,962,1337,5,49535.85,12017.85
P00494,Casual T-Shirt,Women,FashionKart Supplies,101,290,249,66,783,1178,15,41053.3,8950.3
P00495,Leather Belt,Kids,FashionKart Supplies,444,129,0,213,1061,1216,15,133334.4,-3534.6
P00496,Ladies Top,Kids,FashionKart Supplies,98,144,122,42,300,681,25,11236.5,4636.5
P00497,Woolen Jacket,Kids,Global Cloth House,497,185,55,237,989,1218,10,142506,13936
P00498,Formal Trousers,Women,Global Cloth House,473,147,0,173,1335,1750,25,192937.5,-3307.5
P00499,Sports Shoes,Men,TexFab Traders,296,242,99,136,380,663,5,90068.55,35728.55
P00500,Kids Wear Set,Women,TexFab Traders,138,195,131,47,1135,1635,5,99408,26768
P00501,Sports Shoes,Kids,TexFab Traders,386,51,0,158,1441,1759,20,71767.2,-1723.8
P00502,Denim Jeans,Men,FashionKart Supplies,250,57,0,139,426,573,5,31027.95,6745.95
P00503,Sports Shoes,Kids,FashionKart Supplies,236,243,111,141,1076,1512,0,199584,57552
P00504,Formal Trousers,Women,Premium Textile Ltd,126,207,138,55,509,740,15,43401,8280
P00505,Sports Shoes,Men,TexFab Traders,209,206,117,142,419,571,25,38114.25,823.25
P00506,Silk Saree,Kids,TexFab Traders,295,245,115,101,621,920,25,89700,8970
P00507,Kids Wear Set,Women,Global Cloth House,81,118,90,39,898,1073,0,30044,4900
P00508,Formal Trousers,Women,FashionKart Supplies,394,146,28,190,924,1273,15,127681.9,18649.9
P00509,Sports Shoes,Kids,Global Cloth House,437,32,0,194,475,1074,20,27494.4,12294.4
P00510,Cotton Shirt,Women,FashionKart Supplies,434,292,121,173,308,686,25,87979.5,35311.5
P00511,Leather Belt,Kids,Global Cloth House,160,206,145,42,355,927,20,45237.6,23582.6
P00512,Sports Shoes,Women,Global Cloth House,259,32,0,92,805,1053,0,33696,7936
P00513,Leather Belt,Kids,FashionKart Supplies,192,220,123,39,764,1334,15,109988.3,35880.3
P00514,Cotton Shirt,Men,FashionKart Supplies,186,201,152,76,938,1368,5,63680.4,17718.4
P00515,Kids Wear Set,Kids,FashionKart Supplies,286,91,14,106,306,637,5,46596.55,23034.55
P00516,Silk Saree,Kids,Premium Textile Ltd,220,292,200,111,623,1129,25,77901,20585
P00517,Casual T-Shirt,Women,Global Cloth House,470,211,101,203,426,896,10,88704,41844
P00518,Leather Belt,Men,TexFab Traders,164,82,0,69,867,1239,25,76198.5,5104.5
P00519,Silk Saree,Women,FashionKart Supplies,499,57,0,186,1441,1717,10,88082.1,5945.1
P00520,Woolen Jacket,Women,TexFab Traders,357,77,0,181,1451,1797,15,117613.65,5886.65
P00521,Silk Saree,Women,FashionKart Supplies,404,257,105,205,1096,1621,5,234072.4,67480.4
P00522,Leather Belt,Men,Premium Textile Ltd,257,156,32,95,671,1145,25,106485,23281
P00523,Kids Wear Set,Kids,Global Cloth House,116,269,224,53,1201,1373,5,58695.75,4650.75
P00524,Woolen Jacket,Women,Premium Textile Ltd,372,171,80,154,663,875,10,71662.5,11329.5
P00525,Kids Wear Set,Men,FashionKart Supplies,331,194,15,113,633,1072,15,163104.8,49797.8
P00526,Sports Shoes,Kids,FashionKart Supplies,232,148,85,145,348,920,15,49266,27342
P00527,Cotton Shirt,Women,TexFab Traders,495,272,0,164,1077,1612,25,328848,35904
P00528,Kids Wear Set,Men,FashionKart Supplies,426,89,2,196,290,407,20,28327.2,3097.2
P00529,Silk Saree,Women,FashionKart Supplies,200,211,139,32,337,781,15,47797.2,23533.2
P00530,Cotton Shirt,Kids,Premium Textile Ltd,110,211,185,34,510,646,10,15116.4,1856.4
P00531,Casual T-Shirt,Men,TexFab Traders,122,78,16,77,559,846,10,47206.8,12548.8
